"Player_name","Year","Level","T","G","W","L","IP","TBF","Kpct","BBpct","K_BB","HR_9","FIP","ERA","DER","DER_denom"
"笠谷　俊介",2017,"Farm","H","18","1","0",20.7,84,35.7,11.9,23.8,0.44,2.4,3.05,0.732,41
"加治屋　蓮",2017,"Farm","H","42","2","3",55.7,226,25.7,10.18,15.5,0.65,3.07,3.23,0.779,140
"嘉弥真　新也",2017,"Farm","H","10","1","0",9.3,40,30,5,25,0.96,2.07,2.89,0.625,24
"小澤　怜史",2017,"Farm","H","30","6","3",64.7,287,19.9,12.54,7.3,1.39,4.89,5.43,0.705,183
"児玉　龍也",2017,"Farm","H","18","0","0",16,83,12,10.84,1.2,0,3.18,5.63,0.603,63
"齋藤　誠哉",2017,"Farm","H","1","0","0",1,6,0,50,-50,0,11.93,0,1,3
"島袋　洋奨",2017,"Farm","H","27","1","1",46.7,209,15.3,13.88,1.4,0.58,4.45,4.63,0.711,142
"攝津　正",2017,"Farm","H","13","3","6",71,296,17.2,8.45,8.8,0.63,3.47,3.93,0.712,215
"髙橋　純平",2017,"Farm","H","17","2","4",69,314,17.2,13.69,3.5,1.17,5.23,4.7,0.741,201
"武田　翔太",2017,"Farm","H","7","0","2",28,111,18.9,7.21,11.7,0.32,2.86,2.57,0.712,80
"田中　正義",2017,"Farm","H","1","0","0",3,11,9.1,9.09,0,0,3.26,6,0.778,9
"寺原　隼人",2017,"Farm","H","12","2","1",33,134,13.4,9.7,3.7,1.09,4.6,2.45,0.808,99
"中田　賢一",2017,"Farm","H","5","2","2",20,93,16.1,6.45,9.7,0,2.63,4.05,0.614,70
"二保　旭",2017,"Farm","H","16","0","1",18,76,21.1,15.79,5.3,1,4.76,2,0.778,45
"野澤　佑斗",2017,"Farm","H","42","2","1",44.3,166,21.7,4.82,16.9,0.41,2.91,1.02,0.823,113
"バンデンハーク",2017,"Farm","H","1","1","0",5,18,22.2,0,22.2,0,1.33,1.8,0.714,14
"長谷川　宙輝",2017,"Farm","H","3","0","0",3,13,46.2,15.38,30.8,0,0.93,0,0.6,5
"古谷　優人",2017,"Farm","H","11","1","2",22,104,21.2,15.38,5.8,0.41,3.7,4.09,0.631,65
"星野　大地",2017,"Farm","H","6","0","1",9.3,50,24,14,10,0,2.93,10.61,0.567,30
"松本　裕樹",2017,"Farm","H","11","3","6",49,218,15.1,8.72,6.4,0.37,3.34,4.22,0.687,163
"モイネロ",2017,"Farm","H","3","0","0",5.7,22,36.4,9.09,27.3,0,1.17,0,0.75,12
"山下　亜文",2017,"Farm","H","1","0","0",1,3,0,0,0,0,2.93,0,1,3
"山田　大樹",2017,"Farm","H","22","10","5",134,546,18.1,4.4,13.7,0.47,2.89,2.35,0.734,406
"和田　毅",2017,"Farm","H","2","0","1",7,29,34.5,0,34.5,0,0.07,3.86,0.526,19
"今井　達也",2017,"Farm","L","7","1","0",15.3,72,29.2,16.67,12.5,0.59,3.78,2.35,0.611,36
"岩尾　利弘",2017,"Farm","L","33","0","5",49.3,231,17.3,9.96,7.4,0.18,3.15,4.38,0.646,164
"大石　達也",2017,"Farm","L","10","0","0",9.7,40,25,12.5,12.5,0,2.41,2.79,0.8,25
"岡本　洋介",2017,"Farm","L","11","3","4",56.7,233,15.9,8.15,7.7,0.95,4.01,2.7,0.722,169
"ガルセス",2017,"Farm","L","16","0","3",33,131,29,5.34,23.7,0.82,2.45,3.55,0.711,83
"川越　誠司",2017,"Farm","L","10","0","2",13,86,8.1,30.23,-22.1,1.38,10.32,12.46,0.612,49
"キャンデラリオ",2017,"Farm","L","17","2","7",65,285,17.9,10.53,7.4,0.97,4.24,4.98,0.692,195
"小石　博孝",2017,"Farm","L","19","4","0",39,171,16.4,11.11,5.3,0.69,4.19,2.31,0.703,118
"國場　翼",2017,"Farm","L","19","1","2",42.7,191,13.6,8.9,4.7,0.21,3.35,3.8,0.676,145
"佐藤　勇",2017,"Farm","L","14","1","1",11,66,9.1,33.33,-24.2,0,8.66,10.64,0.8,35
"佐野　泰雄",2017,"Farm","L","4","1","1",17.7,75,29.3,8,21.3,2.04,4.4,6.11,0.674,43
"髙橋　光成",2017,"Farm","L","6","2","2",25,105,17.1,9.52,7.6,1.08,4.25,4.32,0.743,74
"髙橋　朋己",2017,"Farm","L","11","1","1",9.7,50,24,16,8,0,3.24,2.79,0.552,29
"武隈　祥太",2017,"Farm","L","1","0","0",1,3,0,0,0,0,2.93,0,0.667,3
"玉村　祐典",2017,"Farm","L","16","2","3",39.7,199,11.1,12.06,-1,1.82,6.64,8.39,0.643,140
"田村　伊知郎",2017,"Farm","L","19","2","2",45.3,178,19.1,8.99,10.1,0.6,3.48,2.58,0.764,123
"多和田　真三郎",2017,"Farm","L","4","0","1",19,72,13.9,4.17,9.7,0,2.51,1.42,0.741,58
"十亀　剣",2017,"Farm","L","4","2","1",21,88,25,7.95,17,1.29,3.84,4.29,0.673,55
"豊田　拓矢",2017,"Farm","L","35","2","2",36.7,150,22,9.33,12.7,0.49,3.07,2.45,0.71,100
"中塚　駿太",2017,"Farm","L","20","2","5",58.7,259,17,12.74,4.2,0.46,4.04,3.84,0.724,174
"野上　亮磨",2017,"Farm","L","1","1","0",7,24,20.8,4.17,16.7,0,1.93,0,0.778,18
"野田　昇吾",2017,"Farm","L","11","1","1",18.7,82,15.9,8.54,7.3,0.96,4.06,3.38,0.667,60
"平井　克典",2017,"Farm","L","9","3","1",31,138,17.4,10.14,7.2,0.58,3.87,3.19,0.705,95
"ファイフ",2017,"Farm","L","10","5","2",52,197,15.2,4.57,10.7,0.17,2.66,1.21,0.735,155
"福倉　健太郎",2017,"Farm","L","26","0","2",35.3,151,9.3,5.96,3.3,0,2.99,2.29,0.724,127
"藤田　航生",2017,"Farm","L","3","1","1",4,22,0,27.27,-27.3,4.5,13.93,18,0.786,14
"藤原　良平",2017,"Farm","L","29","1","2",30.3,136,22.1,13.24,8.8,0.59,3.69,3.26,0.694,85
"本田　圭佑",2017,"Farm","L","17","5","6",89,355,20,6.76,13.2,1.31,4.11,2.83,0.755,245
"誠",2017,"Farm","L","34","3","1",59.3,254,22.4,9.84,12.6,0.91,3.69,3.34,0.732,164
"松本　直晃",2017,"Farm","L","34","3","3",50,238,16.4,15.55,0.8,0.9,5.01,6.84,0.684,155
"南川　忠亮",2017,"Farm","L","40","2","1",48.7,205,16.6,7.32,9.3,0.55,3.51,4.25,0.718,149
"阿部　和成",2017,"Farm","M","45","2","3",51.3,221,18.1,7.69,10.4,0,2.48,3.68,0.728,162
"石川　歩",2017,"Farm","M","5","1","1",24,98,17.3,8.16,9.2,0,2.76,2.25,0.704,71
"岩下　大輝",2017,"Farm","M","15","3","3",40,175,20.6,14.29,6.3,0.45,3.81,2.48,0.709,110
"大嶺　祐太",2017,"Farm","M","14","0","1",20,93,8.6,15.05,-6.5,0.45,5.18,6.75,0.721,68
"金森　敬之",2017,"Farm","M","32","2","0",31,153,13.1,9.8,3.3,0.87,4.35,9,0.626,115
"唐川　侑己",2017,"Farm","M","3","0","1",11,55,7.3,7.27,0,0,3.29,4.91,0.532,47
"黒沢　翔太",2017,"Farm","M","39","2","2",54,225,16.9,5.33,11.6,0.33,2.67,3,0.699,173
"酒居　知史",2017,"Farm","M","13","4","3",65,247,27.9,7.29,20.6,0.69,2.68,2.35,0.779,154
"佐々木　千隼",2017,"Farm","M","7","1","2",26.3,109,19.3,3.67,15.6,1.37,3.99,3.42,0.718,78
"信樂　晃史",2017,"Farm","M","19","1","1",26,119,10.9,7.56,3.4,2.42,6.58,6.58,0.708,89
"島　孝明",2017,"Farm","M","3","0","0",1.7,14,0,42.86,-42.9,0,15.53,43.2,0.714,7
"スタンリッジ",2017,"Farm","M","7","3","3",44,174,20.1,6.9,13.2,0.2,2.52,1.02,0.744,125
"関谷　亮太",2017,"Farm","M","18","3","5",87.7,348,14.7,6.03,8.6,0.62,3.44,3.18,0.739,268
"高野　圭佑",2017,"Farm","M","37","3","3",42.7,178,15.7,10.67,5.1,0.21,3.26,1.48,0.715,130
"田中　英祐",2017,"Farm","M","3","1","0",2.3,16,6.2,43.75,-37.5,0,11.07,27,0.75,8
"田中　靖洋",2017,"Farm","M","30","3","0",32.3,138,10.9,5.07,5.8,0.28,3.33,3.34,0.696,112
"種市　篤暉",2017,"Farm","M","1","0","0",1,4,75,25,50,0,-0.07,0,NA,0
"チェン・グァンユウ",2017,"Farm","M","9","5","0",27.7,111,23.4,4.5,18.9,0.33,2.28,2.6,0.675,77
"東條　大樹",2017,"Farm","M","28","3","1",30.7,135,20.7,11.85,8.9,0.29,3.58,2.05,0.729,85
"土肥　星也",2017,"Farm","M","25","3","5",40.7,173,26,10.98,15,0.44,2.83,3.1,0.698,106
"成田　翔",2017,"Farm","M","19","3","3",62,279,16.5,14.7,1.8,0.73,4.53,3.05,0.726,186
"西野　勇士",2017,"Farm","M","13","3","4",59,251,18.3,8.76,9.6,1.98,5.51,4.88,0.743,167
"原　嵩",2017,"Farm","M","13","0","4",37.7,194,13.4,13.4,0,2.15,6.97,8.36,0.638,130
"藤岡　貴裕",2017,"Farm","M","21","4","3",69.3,282,20.2,9.93,10.3,0.65,3.57,2.34,0.714,189
"二木　康太",2017,"Farm","M","5","1","2",27,108,20.4,7.41,13,0.33,2.67,2.67,0.766,77
"古谷　拓哉",2017,"Farm","M","13","2","4",27,130,13.8,13.08,0.8,1,5.26,5.33,0.697,89
"益田　直也",2017,"Farm","M","9","0","0",9,37,13.5,5.41,8.1,0,2.49,1,0.767,30
"松永　昂大",2017,"Farm","M","7","1","1",8,28,10.7,7.14,3.6,1.12,4.56,1.13,0.864,22
"南　昌輝",2017,"Farm","M","9","0","0",9,41,26.8,17.07,9.8,1,4.26,4,0.773,22
"宮﨑　敦次",2017,"Farm","M","29","0","0",27,125,14.4,8.8,5.6,0.67,3.89,4,0.667,93
"安江　嘉純",2017,"Farm","M","21","1","5",65.3,276,13.4,6.88,6.5,0.96,4.16,3.99,0.739,211
"秋吉　亮",2017,"Farm","S","3","0","0",3,14,14.3,7.14,7.1,0,3.6,0,0.7,10
"石川　雅規",2017,"Farm","S","2","0","0",6,24,20.8,0,20.8,0,1.76,1.5,0.667,18
"岩橋　慶侍",2017,"Farm","S","33","4","3",79,335,13.4,11.64,1.8,0.57,4.17,3.19,0.738,244
"梅野　雄吾",2017,"Farm","S","15","1","3",65,280,17.5,12.14,5.4,0.42,3.68,3.32,0.719,192
"オーレンドルフ",2017,"Farm","S","11","1","5",47,202,14.4,6.93,7.4,2.11,5.82,5.94,0.766,145
"小川　泰弘",2017,"Farm","S","2","1","0",2,6,33.3,0,33.3,0,0.93,0,1,4
"風張　蓮",2017,"Farm","S","51","4","0",56.3,237,26.6,9.28,17.3,0,1.97,1.76,0.687,150
"ギルメット",2017,"Farm","S","14","2","1",35.3,147,21.8,3.4,18.4,1.02,3.02,3.06,0.67,106
"菊沢　竜佑",2017,"Farm","S","31","3","4",39.3,188,13.3,11.7,1.6,0.92,4.96,7.09,0.669,133
"久古　健太郎",2017,"Farm","S","35","3","2",25.7,122,17.2,8.2,9,0,2.58,3.16,0.625,88
"近藤　一樹",2017,"Farm","S","5","1","2",24.7,103,12.6,9.71,2.9,0,3.21,2.92,0.722,79
"杉浦　稔大",2017,"Farm","S","2","0","1",6.7,33,30.3,9.09,21.2,1.35,3.23,8.1,0.526,19
"高橋　奎二",2017,"Farm","S","10","1","3",26.7,126,22.2,15.08,7.1,0.34,3.68,4.05,0.671,76
"田川　賢吾",2017,"Farm","S","28","5","6",101.7,455,13.4,13.41,0,0.97,4.97,4.43,0.732,321
"竹下　真吾",2017,"Farm","S","20","0","0",22.3,124,18.5,28.23,-9.7,0.4,6.56,10.88,0.613,62
"館山　昌平",2017,"Farm","S","13","5","3",73,311,16.7,8.04,8.7,0.12,2.83,3.58,0.67,230
"寺島　成輝",2017,"Farm","S","6","0","1",19,79,24.1,11.39,12.7,0.47,3.04,2.37,0.76,50
"徳山　武陽",2017,"Farm","S","34","4","1",48.7,182,22,6.59,15.4,0.74,3.16,1.66,0.784,125
"土肥　寛昌",2017,"Farm","S","47","2","1",63.3,274,18.2,10.58,7.7,0.57,3.74,3.41,0.73,185
"中尾　輝",2017,"Farm","S","26","3","6",64.7,298,22.5,11.07,11.4,1.25,4.25,6.96,0.649,188
"中澤　雅人",2017,"Farm","S","15","2","0",14.3,52,25,5.77,19.2,0,1.74,0,0.861,36
"中島　彰吾",2017,"Farm","S","39","5","6",69.3,317,12.9,5.99,6.9,0.91,4.23,4.41,0.69,242
"成瀬　善久",2017,"Farm","S","12","3","1",61,230,17.4,4.35,13,1.03,3.6,1.92,0.792,173
"平井　諒",2017,"Farm","S","17","2","0",17,81,19.8,11.11,8.6,0,2.99,4.76,0.611,54
"ブキャナン",2017,"Farm","S","1","0","1",5.3,27,7.4,3.7,3.7,1.69,5.18,11.81,0.565,23
"古野　正人",2017,"Farm","S","1","0","0",1,3,33.3,0,33.3,0,0.93,0,1,2
"松岡　健一",2017,"Farm","S","4","1","0",3.3,11,0,9.09,-9.1,0,3.83,0,0.9,10
"村中　恭兵",2017,"Farm","S","36","4","1",41,185,21.6,9.73,11.9,0.66,3.39,4.39,0.672,122
"屋宜　照悟",2017,"Farm","S","19","0","1",25.3,108,10.2,4.63,5.6,1.07,4.55,3.2,0.74,192
"山中　浩史",2017,"Farm","S","3","0","1",12,51,19.6,9.8,9.8,0.75,3.85,3,0.735,34
"山本　哲哉",2017,"Farm","S","19","1","2",18,64,12.5,3.12,9.4,0,2.38,0.5,0.833,54
"由規",2017,"Farm","S","8","5","1",53,202,24.8,10.89,13.9,0.51,3.08,2.04,0.81,126
"青柳　晃洋",2017,"Farm","T","11","3","6",61.3,266,15,8.65,6.4,0.15,3.21,2.93,0.716,197
"秋山　拓巳",2017,"Farm","T","2","0","1",11.7,49,18.4,2.04,16.3,0,1.64,2.31,0.615,39
"安藤　優也",2017,"Farm","T","30","0","0",27.7,125,17.6,7.2,10.4,0.98,3.73,3.9,0.637,91
"石崎　剛",2017,"Farm","T","26","1","0",28.7,123,20.3,17.07,3.3,0.31,3.94,3.77,0.787,75
"伊藤　和雄",2017,"Farm","T","39","2","2",43,175,31.4,9.14,22.3,0.42,2.16,1.05,0.693,101
"岩貞　祐太",2017,"Farm","T","6","2","0",23,95,18.9,7.37,11.6,0.39,2.84,1.57,0.797,69
"岩田　稔",2017,"Farm","T","12","4","5",59,254,18.9,8.27,10.6,1.22,4.13,3.36,0.695,177
"榎田　大樹",2017,"Farm","T","28","3","3",71.7,297,17.5,9.43,8.1,0.13,2.92,3.64,0.706,214
"小野　泰己",2017,"Farm","T","5","1","2",23.7,108,16.7,14.81,1.9,0.76,4.54,4.18,0.708,72
"歳内　宏明",2017,"Farm","T","2","0","1",4,21,14.3,4.76,9.5,2.25,5.43,11.25,0.5,16
"才木　浩人",2017,"Farm","T","14","1","5",55.3,241,20.7,9.54,11.2,1.3,4.41,4.88,0.688,157
"島本　浩也",2017,"Farm","T","27","3","4",73.7,281,22.8,4.98,17.8,0.37,2.37,1.59,0.768,198
"高宮　和也",2017,"Farm","T","40","0","3",34.7,160,10.6,11.88,-1.2,0.26,4.23,5.19,0.717,120
"竹安　大知",2017,"Farm","T","20","5","4",78.3,325,16.3,7.38,8.9,0.46,3.24,2.76,0.723,242
"田面　巧二郎",2017,"Farm","T","19","1","0",32.7,149,13.4,15.44,-2,1.1,5.5,4.96,0.772,101
"浜地　真澄",2017,"Farm","T","6","1","1",12,57,7,7.02,0,1.5,5.43,6,0.702,47
"福永　春吾",2017,"Farm","T","29","5","5",72.7,319,16.9,11.29,5.6,0.12,3.15,3.47,0.683,227
"藤谷　洸介",2017,"Farm","T","10","0","1",17,76,11.8,18.42,-6.6,1.06,5.87,5.29,0.667,51
"藤浪　晋太郎",2017,"Farm","T","15","6","2",61,263,29.3,11.79,17.5,0.59,2.93,2.66,0.689,148
"松田　遼馬",2017,"Farm","T","10","1","3",41.7,171,22.2,7.6,14.6,1.3,4.13,2.81,0.775,111
"メッセンジャー",2017,"Farm","T","1","0","0",2,8,12.5,25,-12.5,0,4.93,0,0.8,5
"メンデス",2017,"Farm","T","52","1","5",51.7,227,18.5,9.69,8.8,0.7,3.53,3.48,0.699,156
"望月　惇志",2017,"Farm","T","7","1","0",15,80,7.5,8.75,-1.2,0.6,4.4,10.2,0.545,66
"守屋　功輝",2017,"Farm","T","41","2","3",62,273,18.7,9.89,8.8,0.44,3.41,4.94,0.644,188
"柳瀬　明宏",2017,"Farm","T","37","2","0",34.7,145,19.3,8.28,11,0,2.35,1.82,0.648,105
"山本　翔也",2017,"Farm","T","48","5","1",46.3,190,16.3,6.32,10,0.19,2.97,2.91,0.738,141
"横山　雄哉",2017,"Farm","T","5","2","3",24,99,14.1,5.05,9.1,0.38,3.06,3.38,0.744,78
"アルバース",2018,"Top","Bs","19","9","2",114,455,18.2,4.62,13.6,0.79,3.31,3.08,0.72,339
"青山　大紀",2018,"Top","Bs","3","0","0",2,12,16.7,41.67,-25,0,8.52,4.5,0.6,5
"岩本　輝",2018,"Top","Bs","17","1","2",14.7,63,11.1,11.11,0,1.84,5.95,4.3,0.778,45
"大山　暁史",2018,"Top","Bs","6","0","0",5.3,24,16.7,4.17,12.5,0,2.09,5.06,0.579,19
"海田　智行",2018,"Top","Bs","4","0","0",2.7,14,0,0,0,0,3.02,13.5,0.643,14
"金子　千尋",2018,"Top","Bs","17","4","7",100,430,16.7,8.14,8.6,0.99,4.15,3.87,0.722,309
"金田　和之",2018,"Top","Bs","10","0","0",12.3,65,21.5,12.31,9.2,1.46,5.05,7.3,0.55,40
"岸田　護",2018,"Top","Bs","17","0","0",15.3,59,23.7,3.39,20.3,0,1.59,2.35,0.698,43
"黒木　優太",2018,"Top","Bs","39","1","1",34,145,17.9,8.28,9.7,0.79,3.52,4.5,0.667,102
"Ｋ－鈴木",2018,"Top","Bs","4","0","0",7.3,42,4.8,21.43,-16.7,3.68,11.48,8.59,0.714,28
"小林　慶祐",2018,"Top","Bs","7","0","0",9,50,18,10,8,4,8.47,11,0.5,32
"近藤　大亮",2018,"Top","Bs","52","3","3",54,223,23.3,12.11,11.2,1.17,4.06,3.33,0.797,133
"齋藤　綱記",2018,"Top","Bs","5","0","0",3.3,12,33.3,8.33,25,0,2.42,5.4,1,6
"榊原　翼",2018,"Top","Bs","5","0","0",18,72,23.6,9.72,13.9,0,2.3,3.5,0.75,48
"澤田　圭佑",2018,"Top","Bs","47","5","0",49.7,201,22.4,5.47,16.9,0.91,3.12,2.54,0.708,137
"田嶋　大樹",2018,"Top","Bs","12","6","3",68.7,291,23.7,8.25,15.5,1.18,3.94,4.06,0.724,185
"ディクソン",2018,"Top","Bs","18","4","6",99,414,20.3,7.25,13,0.64,3.31,3.55,0.712,288
"東明　大貴",2018,"Top","Bs","7","1","4",39.7,153,15.7,1.96,13.7,0.23,2.44,2.27,0.726,124
"西　勇輝",2018,"Top","Bs","25","10","13",162.3,679,17.5,5.3,12.2,0.83,3.5,3.6,0.707,501
"比嘉　幹貴",2018,"Top","Bs","43","0","2",35.3,135,16.3,5.19,11.1,0.76,3.31,2.04,0.768,95
"増井　浩俊",2018,"Top","Bs","63","2","5",65,278,24.8,11.87,12.9,0.55,3.08,2.49,0.695,167
"松葉　貴大",2018,"Top","Bs","8","2","1",36.3,158,14.6,9.49,5.1,1.49,5.14,5.2,0.702,114
"山岡　泰輔",2018,"Top","Bs","30","7","12",146,619,19.5,7.92,11.6,1.29,4.34,3.95,0.724,421
"山﨑　福也",2018,"Top","Bs","7","0","1",17.7,80,11.2,8.75,2.5,1.02,4.49,4.58,0.689,61
"山田　修義",2018,"Top","Bs","30","1","2",21.3,84,23.8,7.14,16.7,0.42,2.6,3.8,0.772,57
"山本　由伸",2018,"Top","Bs","54","4","2",53,213,21.6,7.51,14.1,0.68,3.23,2.89,0.75,144
"吉田　一将",2018,"Top","Bs","58","3","4",56.3,233,22.7,7.73,15,0.64,2.97,3.83,0.715,151
"ローチ",2018,"Top","Bs","11","2","3",50.3,225,8.4,6.67,1.8,0.36,4.04,5.01,0.667,183
"アドゥワ　誠",2018,"Top","C","53","6","2",67.3,293,10.2,12.29,-2,0.53,4.55,3.74,0.736,220
"飯田　哲矢",2018,"Top","C","14","0","0",13,62,25.8,9.68,16.1,2.08,4.71,6.23,0.611,36
"一岡　竜司",2018,"Top","C","59","5","6",56.3,238,25.6,9.24,16.4,1.12,3.54,2.88,0.733,146
"今村　猛",2018,"Top","C","43","3","2",38.3,173,20.2,12.14,8.1,1.17,4.54,5.17,0.709,110
"大瀬良　大地",2018,"Top","C","27","15","7",182,727,21.9,5.64,16.2,1.09,3.56,2.62,0.758,499
"岡田　明丈",2018,"Top","C","26","8","7",138,603,18.9,10.28,8.6,0.85,4.01,5.09,0.697,409
"カンポス",2018,"Top","C","1","0","0",1,4,0,25,-25,0,6.02,0,0.667,3
"九里　亜蓮",2018,"Top","C","24","8","4",120.3,524,16.4,7.82,8.6,0.97,4.09,4.26,0.694,379
"佐藤　祥万",2018,"Top","C","7","0","0",7.3,36,16.7,11.11,5.6,0,3.43,8.59,0.68,25
"ジャクソン",2018,"Top","C","48","3","2",45.7,201,23.9,12.94,10.9,1.18,4.34,2.76,0.697,119
"ジョンソン",2018,"Top","C","24","11","5",144.7,609,18.6,7.88,10.7,0.56,3.29,3.11,0.702,430
"高橋　昂也",2018,"Top","C","6","1","2",21,110,15.5,14.55,0.9,2.14,6.78,9.43,0.653,72
"高橋　樹也",2018,"Top","C","9","0","0",21.3,102,16.7,6.86,9.8,1.69,4.85,5.91,0.625,72
"戸田　隆矢",2018,"Top","C","7","0","0",17.3,82,15.9,10.98,4.9,1.56,5.33,5.19,0.667,57
"長井　良太",2018,"Top","C","4","0","0",3.3,19,0,26.32,-26.3,2.7,11.42,13.5,0.769,13
"永川　勝浩",2018,"Top","C","22","2","0",18.7,81,16,6.17,9.9,0.96,3.99,4.82,0.717,60
"中﨑　翔太",2018,"Top","C","68","4","2",66.3,293,19.1,9.9,9.2,0.95,3.93,2.71,0.701,197
"中田　廉",2018,"Top","C","15","0","1",12.3,67,17.9,11.94,6,1.46,4.4,13.14,0.524,42
"中村　恭平",2018,"Top","C","8","0","1",14.3,75,14.7,18.67,-4,0,4.21,7.53,0.592,49
"中村　祐太",2018,"Top","C","9","3","4",44.7,205,15.1,10.24,4.9,1.61,5.64,6.04,0.698,139
"野村　祐輔",2018,"Top","C","20","7","6",119.3,514,11.7,5.84,5.8,0.75,3.91,4.22,0.694,412
"フランスア",2018,"Top","C","47","3","4",65,267,30.3,12.73,17.6,0.42,2.75,1.66,0.76,146
"福井　優也",2018,"Top","C","3","0","3",15,67,19.4,7.46,11.9,3,6.62,8.4,0.705,44
"藤井　皓哉",2018,"Top","C","8","1","0",14.7,73,28.8,9.59,19.2,1.23,3.36,6.14,0.561,41
"ヘルウェグ",2018,"Top","C","7","0","0",8,33,30.3,15.15,15.2,0,2.77,1.13,0.765,17
"薮田　和樹",2018,"Top","C","9","2","1",26.7,134,13.4,23.88,-10.4,1.35,7.34,5.74,0.696,79
"浅尾　拓也",2018,"Top","D","10","0","0",9.3,40,17.5,20,-2.5,0.96,5.49,4.82,0.75,24
"石川　翔",2018,"Top","D","1","0","0",1,3,0,0,0,0,3.02,0,1,3
"伊藤　準規",2018,"Top","D","11","2","0",13.7,65,9.2,16.92,-7.7,1.32,6.9,3.95,0.75,44
"岩瀬　仁紀",2018,"Top","D","48","2","0",35,143,19.6,4.9,14.7,0.77,3.57,4.63,0.75,100
"大野　雄大",2018,"Top","D","6","0","3",27.3,130,16.2,14.62,1.5,2.3,6.9,8.56,0.699,83
"小笠原　慎之介",2018,"Top","D","17","5","6",107.3,466,15.7,10.09,5.6,1.26,4.88,4.11,0.716,328
"岡田　俊哉",2018,"Top","D","27","1","0",21.3,99,19.2,13.13,6.1,0.84,4.29,5.06,0.662,65
"小熊　凌祐",2018,"Top","D","8","3","4",43.3,190,19.5,5.26,14.2,1.45,4.11,6.23,0.676,136
"ガルシア",2018,"Top","D","27","13","9",168.7,711,18.6,10.27,8.3,0.69,3.86,2.99,0.731,487
"笠原　祥太郎",2018,"Top","D","20","6","4",108.7,479,18.4,10.23,8.1,0.99,4.33,4.14,0.728,323
"木下　雄介",2018,"Top","D","14","0","0",16.7,73,24.7,12.33,12.3,1.08,4.04,5.4,0.659,44
"佐藤　優",2018,"Top","D","42","1","2",43.3,184,27.7,12.5,15.2,0.42,3.07,2.08,0.762,105
"ジー",2018,"Top","D","4","0","3",27,111,14.4,6.31,8.1,1.67,5.24,4,0.741,81
"清水　達也",2018,"Top","D","2","0","0",2,10,20,20,0,0,4.02,9,0.5,6
"鈴木　翔太",2018,"Top","D","2","0","0",8.7,44,6.8,13.64,-6.8,1.04,6.6,5.19,0.688,32
"鈴木　博志",2018,"Top","D","53","4","6",49,219,19.2,12.33,6.8,1.29,4.82,4.41,0.723,141
"祖父江　大輔",2018,"Top","D","51","2","2",48.7,208,17.3,9.13,8.2,0.92,4.05,3.14,0.73,148
"田島　慎二",2018,"Top","D","30","0","4",28.7,134,9.7,13.43,-3.7,1.26,5.71,7.22,0.723,94
"谷元　圭介",2018,"Top","D","8","2","0",9.7,56,14.3,5.36,8.9,1.86,4.99,14.9,0.535,43
"福　敬登",2018,"Top","D","1","0","0",0.3,2,0,50,-50,0,12.02,0,1,1
"福谷　浩司",2018,"Top","D","29","0","1",27,114,24.6,6.14,18.4,1.67,4.13,5,0.649,74
"藤嶋　健人",2018,"Top","D","19","3","1",71.3,307,13,8.79,4.2,1.01,4.49,3.66,0.728,232
"Ｒ．マルティネス",2018,"Top","D","7","1","3",21.7,99,14.1,8.08,6.1,1.66,5.38,6.65,0.667,72
"又吉　克樹",2018,"Top","D","40","2","5",41.3,187,15,9.09,5.9,1.31,4.86,6.53,0.644,135
"松坂　大輔",2018,"Top","D","11","6","4",55.3,253,20.2,12.65,7.5,0.81,4.36,3.74,0.719,160
"三ツ間　卓也",2018,"Top","D","4","0","0",5.7,31,16.1,12.9,3.2,1.59,7.26,11.12,0.611,18
"柳　裕也",2018,"Top","D","10","2","5",53.3,237,17.7,7.59,10.1,0.34,3.06,5.23,0.671,173
"山井　大介",2018,"Top","D","10","3","6",62.3,259,16.6,8.11,8.5,1.73,5.2,4.04,0.764,182
"山本　拓実",2018,"Top","D","1","0","0",2,8,37.5,25,12.5,0,3.02,0,0.667,3
"吉見　一起",2018,"Top","D","20","5","7",125.7,516,11.8,4.65,7.2,1.07,4.27,3.87,0.706,412
"ロドリゲス",2018,"Top","D","26","0","3",27.3,116,22.4,12.07,10.3,0.33,3.13,2.3,0.69,200
"東　克樹",2018,"Top","DB","24","11","5",154,626,24.8,6.71,18.1,0.76,2.93,2.45,0.716,412
"飯塚　悟史",2018,"Top","DB","9","1","6",43.7,198,17.2,11.62,5.6,1.65,5.29,4.74,0.659,129
"石田　健大",2018,"Top","DB","23","3","7",92.3,408,21.3,8.33,13,1.56,4.53,4.97,0.698,262
"井納　翔一",2018,"Top","DB","24","6","3",61,256,17.2,6.25,10.9,0.74,3.43,3.54,0.706,187
"今永　昇太",2018,"Top","DB","23","4","11",84.7,402,19.9,9.45,10.4,1.91,5.17,6.8,0.648,256
"ウィーランド",2018,"Top","DB","16","4","9",92,410,20,7.56,12.4,1.57,4.58,4.99,0.663,273
"エスコバー",2018,"Top","DB","53","4","3",53,223,24.2,9.87,14.3,0.68,3.15,3.57,0.688,138
"加賀　繁",2018,"Top","DB","9","0","0",10,43,20.9,0,20.9,1.8,3.82,8.1,0.625,32
"笠井　崇正",2018,"Top","DB","2","0","0",3,12,25,33.33,-8.3,0,4.02,0,1,4
