"Player_name","Year","Level","T","PA","AB","AVG","HR","SLG","OBP","Kpct","BBpct","HRpct","BABIP","wOBA","BABIP_denom","wOBA_denom"
"宮﨑　祐樹",2017,"Farm","Bs",163,145,0.283,3,0.421,0.352,13.5,9.82,1.84,0.314,0.34,121,162
"宗　佑磨",2017,"Farm","Bs",424,383,0.279,1,0.345,0.324,15.8,5.42,0.24,0.334,0.296,317,411
"モレル",2017,"Farm","Bs",171,138,0.29,3,0.391,0.427,11.7,19.3,1.75,0.322,0.371,115,171
"八木　亮祐",2017,"Farm","Bs",0,0,0,0,0,0,0,0,0,0,0,0,0
"山岡　泰輔",2017,"Farm","Bs",0,0,0,0,0,0,0,0,0,0,0,0,0
"山崎　勝己",2017,"Farm","Bs",82,67,0.194,1,0.328,0.282,18.3,8.54,1.22,0.226,0.275,53,78
"山﨑　福也",2017,"Farm","Bs",0,0,0,0,0,0,0,0,0,0,0,0,0
"山﨑　颯一郎",2017,"Farm","Bs",0,0,0,0,0,0,0,0,0,0,0,0,0
"山田　修義",2017,"Farm","Bs",0,0,0,0,0,0,0,0,0,0,0,0,0
"山本　由伸",2017,"Farm","Bs",0,0,0,0,0,0,0,0,0,0,0,0,0
"吉田　一将",2017,"Farm","Bs",0,0,0,0,0,0,0,0,0,0,0,0,0
"吉田　正尚",2017,"Farm","Bs",16,14,0.214,1,0.429,0.313,25,12.5,6.25,0.222,0.324,9,16
"吉田　雄人",2017,"Farm","Bs",221,198,0.187,0,0.202,0.244,21.7,6.79,0,0.247,0.205,150,213
"吉田　凌",2017,"Farm","Bs",0,0,0,0,0,0,0,0,0,0,0,0,0
"若月　健矢",2017,"Farm","Bs",3,3,0,0,0,0,0,0,0,0,0,3,3
"アドゥワ　誠",2017,"Farm","C",4,3,0,0,0,0,25,0,0,0,0,2,3
"會澤　翼",2017,"Farm","C",3,3,0,0,0,0,33.3,0,0,0,0,2,3
"青木　陸",2017,"Farm","C",35,35,0.143,0,0.2,0.143,20,0,0,0.179,0.15,28,35
"天谷　宗一郎",2017,"Farm","C",58,53,0.283,0,0.283,0.328,13.8,6.9,0,0.326,0.271,46,58
"飯田　哲矢",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"磯村　嘉孝",2017,"Farm","C",100,84,0.333,0,0.393,0.38,9,6,0,0.368,0.342,76,92
"一岡　竜司",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"今井　啓介",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"岩本　貴裕",2017,"Farm","C",180,163,0.276,8,0.485,0.339,11.1,7.22,4.44,0.272,0.357,136,180
"上本　崇司",2017,"Farm","C",39,29,0.207,0,0.345,0.378,7.7,20.51,0,0.231,0.341,26,37
"エルドレッド",2017,"Farm","C",20,16,0.125,0,0.25,0.25,40,15,0,0.222,0.237,9,20
"江草　仁貴",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"オスカル",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"大瀬良　大地",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"岡田　明丈",2017,"Farm","C",1,1,0,0,0,0,100,0,0,0,0,0,1
"小野　淳平",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"加藤　拓也",2017,"Farm","C",8,8,0.125,0,0.125,0.125,62.5,0,0,0.333,0.108,3,8
"木村　聡司",2017,"Farm","C",75,71,0.282,1,0.366,0.301,8,1.33,1.33,0.297,0.292,64,73
"九里　亜蓮",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"桒原　樹",2017,"Farm","C",343,310,0.248,3,0.342,0.294,15.5,5.83,0.87,0.291,0.282,254,330
"小窪　哲也",2017,"Farm","C",213,189,0.328,1,0.423,0.394,8,8.92,0.47,0.353,0.362,173,213
"坂倉　将吾",2017,"Farm","C",313,285,0.298,1,0.4,0.359,13.4,7.99,0.32,0.347,0.338,242,312
"佐藤　祥万",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"ジョンソン",2017,"Farm","C",9,8,0,0,0,0,44.4,0,0,0,0,4,8
"下水流　昂",2017,"Farm","C",231,205,0.268,7,0.439,0.346,18.2,10.39,3.03,0.306,0.346,157,231
"庄司　隼人",2017,"Farm","C",342,282,0.294,3,0.397,0.407,7.6,15.2,0.88,0.314,0.362,255,339
"白濱　裕太",2017,"Farm","C",11,9,0.222,0,0.333,0.3,45.5,9.09,0,0.5,0.289,4,10
"梵　英心",2017,"Farm","C",81,70,0.257,0,0.329,0.342,19.8,11.11,0,0.333,0.306,54,79
"高橋　昂也",2017,"Farm","C",3,3,0,0,0,0,66.7,0,0,0,0,1,3
"髙橋　大樹",2017,"Farm","C",333,302,0.288,4,0.401,0.332,11.7,5.71,1.2,0.318,0.323,261,325
"高橋　樹也",2017,"Farm","C",13,10,0.1,0,0.1,0.1,30.8,0,0,0.167,0.086,6,10
"多田　大輔",2017,"Farm","C",5,5,0.2,0,0.2,0.2,20,0,0,0.25,0.173,4,5
"辻　空",2017,"Farm","C",1,1,1,0,1,1,0,0,0,1,0.865,1,1
"堂林　翔太",2017,"Farm","C",256,224,0.304,7,0.487,0.369,20.7,8.98,2.73,0.361,0.371,169,255
"床田　寛樹",2017,"Farm","C",2,1,0,0,0,0,0,0,0,0,0,1,1
"戸田　隆矢",2017,"Farm","C",4,3,0,0,0,0,25,0,0,0,0,2,3
"長井　良太",2017,"Farm","C",1,1,0,0,0,0,100,0,0,0,0,0,1
"永川　勝浩",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"中﨑　翔太",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"中田　廉",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"中村　恭平",2017,"Farm","C",6,6,0,0,0,0,83.3,0,0,0,0,1,6
"中村　亘佑",2017,"Farm","C",36,32,0.25,0,0.313,0.286,22.2,2.78,0,0.32,0.265,25,35
"中村　祐太",2017,"Farm","C",7,5,0.4,1,1,0.4,28.6,0,14.29,0.5,0.586,2,5
"西川　龍馬",2017,"Farm","C",23,23,0.174,0,0.304,0.174,21.7,0,0,0.222,0.208,18,23
"野間　峻祥",2017,"Farm","C",59,51,0.294,0,0.353,0.379,6.8,11.86,0,0.319,0.331,47,58
"野村　祐輔",2017,"Farm","C",4,3,0,0,0,0.25,50,25,0,0,0.173,1,4
"バティスタ",2017,"Farm","C",205,177,0.367,21,0.757,0.439,15.6,12.2,10.24,0.346,0.495,127,205
"土生　翔平",2017,"Farm","C",271,243,0.317,5,0.465,0.367,13.3,7.75,1.85,0.351,0.362,205,267
"ブレイシア",2017,"Farm","C",0,0,0,0,0,0,0,0,0,0,0,0,0
"福井　優也",2017,"Farm","C",18,13,0.154,0,0.308,0.267,38.9,11.11,0,0.333,0.27,6,15
"藤井　皓哉",2017,"Farm","C",1,0,0,0,0,0,0,0,0,0,0,0,0
"船越　涼太",2017,"Farm","C",143,125,0.232,1,0.32,0.309,17.5,9.79,0.7,0.283,0.286,99,139
"ヘーゲンズ",2017,"Farm","C",2,2,0.5,0,0.5,0.5,0,0,0,0.5,0.432,2,2
"ペーニャ",2017,"Farm","C",231,221,0.258,2,0.326,0.27,19.5,1.73,0.87,0.309,0.258,178,230
"塹江　敦哉",2017,"Farm","C",12,12,0,0,0,0,25,0,0,0,0,9,12
"松浦　耕大",2017,"Farm","C",6,6,0,0,0,0,0,0,0,0,0,6,6
"松山　竜平",2017,"Farm","C",19,18,0.333,1,0.611,0.368,21.1,5.26,5.26,0.385,0.422,13,19
"美間　優槻",2017,"Farm","C",249,223,0.3,10,0.484,0.34,16.9,5.62,4.02,0.324,0.354,176,244
"メヒア",2017,"Farm","C",443,402,0.331,18,0.547,0.384,12.2,7.9,4.06,0.344,0.399,334,441
"横山　弘樹",2017,"Farm","C",3,3,0,0,0,0,66.7,0,0,0,0,1,3
"アラウホ",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"赤坂　和幸",2017,"Farm","D",131,121,0.223,4,0.339,0.271,13.7,6.11,3.05,0.232,0.268,99,129
"赤田　龍一郎",2017,"Farm","D",116,106,0.217,1,0.33,0.272,16.4,6.03,0.86,0.256,0.27,86,114
"浅尾　拓也",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"阿知羅　拓馬",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"阿部　寿樹",2017,"Farm","D",312,279,0.244,2,0.333,0.309,15.4,8.33,0.64,0.287,0.289,230,307
"荒木　雅博",2017,"Farm","D",6,5,0.6,0,0.8,0.667,0,16.67,0,0.6,0.626,5,6
"石岡　諒太",2017,"Farm","D",188,171,0.222,1,0.275,0.285,25,7.98,0.53,0.301,0.254,123,186
"石垣　雅海",2017,"Farm","D",205,188,0.197,3,0.293,0.238,26.3,3.9,1.46,0.254,0.235,134,202
"石川　駿",2017,"Farm","D",289,264,0.269,4,0.402,0.314,19,4.5,1.38,0.321,0.314,209,287
"伊藤　準規",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"井領　雅貴",2017,"Farm","D",247,214,0.262,1,0.35,0.344,15.4,11.34,0.4,0.307,0.312,179,247
"岩﨑　達郎",2017,"Farm","D",158,133,0.226,0,0.286,0.316,15.2,10.76,0,0.273,0.277,110,152
"岩瀬　仁紀",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"ウルヘエス",2017,"Farm","D",96,93,0.204,1,0.29,0.229,34.4,1.04,1.04,0.305,0.231,59,96
"遠藤　一星",2017,"Farm","D",159,142,0.282,4,0.423,0.348,18.2,8.18,2.52,0.327,0.337,110,157
"小笠原　慎之介",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"岡田　俊哉",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"小川　龍也",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"小熊　凌祐",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"笠原　祥太郎",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"加藤　匠馬",2017,"Farm","D",73,66,0.152,0,0.197,0.188,28.8,4.11,0,0.222,0.176,45,69
"金子　丈",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"亀澤　恭平",2017,"Farm","D",34,30,0.333,0,0.433,0.394,5.9,8.82,0,0.357,0.368,28,33
"岸本　淳希",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"木下　拓哉",2017,"Farm","D",21,13,0.462,1,0.769,0.619,14.3,33.33,4.76,0.5,0.557,10,21
"木下　雄介",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"工藤　隆人",2017,"Farm","D",5,5,0.6,0,0.8,0.6,0,0,0,0.6,0.613,5,5
"近藤　弘基",2017,"Farm","D",200,172,0.279,4,0.413,0.374,17,11,2,0.328,0.35,134,197
"佐藤　優",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"ジョーダン",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"杉山　翔大",2017,"Farm","D",125,110,0.218,0,0.264,0.295,12.8,8,0,0.255,0.258,94,122
"鈴木　翔太",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"祖父江　大輔",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"高橋　周平",2017,"Farm","D",295,274,0.248,5,0.372,0.298,18.6,5.76,1.69,0.293,0.295,215,294
"武山　真吾",2017,"Farm","D",10,7,0.429,0,0.571,0.6,20,30,0,0.6,0.514,5,10
"谷　哲也",2017,"Farm","D",98,84,0.286,0,0.333,0.337,12.2,5.1,0,0.32,0.297,75,95
"堂上　直倫",2017,"Farm","D",8,8,0.375,0,0.5,0.375,12.5,0,0,0.429,0.383,7,8
"友永　翔太",2017,"Farm","D",391,335,0.269,0,0.325,0.35,21.2,10.74,0,0.354,0.306,254,380
"野村　亮介",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"野本　圭",2017,"Farm","D",151,136,0.243,2,0.368,0.302,20.5,6.62,1.32,0.298,0.295,104,148
"バルデス",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"浜田　智博",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"ビシエド",2017,"Farm","D",3,2,0.5,0,1,0.667,0,33.33,0,0.5,0.675,2,3
"平田　良介",2017,"Farm","D",1,1,1,0,1,1,0,0,0,1,0.865,1,1
"福　敬登",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"福田　永将",2017,"Farm","D",31,26,0.308,1,0.577,0.419,16.1,16.13,3.23,0.35,0.434,20,31
"福谷　浩司",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"藤嶋　健人",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"藤吉　優",2017,"Farm","D",36,31,0.129,0,0.161,0.182,25,5.56,0,0.182,0.161,22,33
"古本　武尊",2017,"Farm","D",57,48,0.146,1,0.208,0.25,33.3,12.28,1.75,0.207,0.216,29,56
"マルティネス",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"松井　雅人",2017,"Farm","D",10,8,0,0,0,0.111,20,10,0,0,0.077,6,9
"松井　佑介",2017,"Farm","D",83,78,0.231,2,0.372,0.277,15.7,6.02,2.41,0.254,0.286,63,83
"丸山　泰資",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"溝脇　隼人",2017,"Farm","D",2,2,0.5,0,0.5,0.5,0,0,0,0.5,0.432,2,2
"三ツ間　卓也",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"三ツ俣　大樹",2017,"Farm","D",204,154,0.227,1,0.325,0.36,17.6,15.69,0.49,0.286,0.317,119,189
"武藤　祐太",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"森野　将彦",2017,"Farm","D",122,112,0.188,1,0.232,0.238,18,6.56,0.82,0.22,0.212,91,122
"八木　智哉",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"柳　裕也",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"山井　大介",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"吉田　嵩",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"吉見　一起",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"ロンドン",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"若松　駿太",2017,"Farm","D",0,0,0,0,0,0,0,0,0,0,0,0,0
"渡辺　勝",2017,"Farm","D",147,114,0.228,3,0.412,0.366,19.7,15.65,2.04,0.267,0.346,86,145
"青柳　昴樹",2017,"Farm","DB",204,182,0.187,1,0.247,0.249,33.3,5.88,0.49,0.292,0.228,113,197
"網谷　圭将",2017,"Farm","DB",351,316,0.18,4,0.253,0.243,30.8,6.55,1.14,0.26,0.226,204,342
"綾部　翔",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"荒波　翔",2017,"Farm","DB",102,91,0.275,0,0.33,0.353,12.7,10.78,0,0.321,0.31,78,102
"飯塚　悟史",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"石川　雄洋",2017,"Farm","DB",57,49,0.306,1,0.469,0.404,19.3,12.28,1.75,0.378,0.388,37,57
"石田　健大",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"井納　翔一",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"今永　昇太",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"ウィーランド",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"エスコバー",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"エリアン",2017,"Farm","DB",136,120,0.267,3,0.4,0.338,17.6,10.29,2.21,0.305,0.325,95,136
"大原　慎司",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"乙坂　智",2017,"Farm","DB",57,44,0.364,1,0.455,0.473,12.3,15.79,1.75,0.405,0.408,37,55
"尾仲　祐哉",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"加賀　繁",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"柿田　裕太",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"笠井　崇正",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"亀井　塔生",2017,"Farm","DB",109,101,0.168,2,0.277,0.192,22.9,2.75,1.83,0.203,0.206,74,104
"狩野　行寿",2017,"Farm","DB",160,134,0.134,1,0.172,0.252,28.1,11.25,0.62,0.193,0.209,88,155
"京山　将弥",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"クライン",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"国吉　佑樹",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"久保　康友",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"熊原　健人",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"黒羽根　利規",2017,"Farm","DB",101,91,0.275,2,0.363,0.327,15.8,5.94,1.98,0.315,0.305,73,98
"Ｇ．後藤　武敏",2017,"Farm","DB",86,81,0.296,2,0.407,0.337,12.8,5.81,2.33,0.324,0.326,68,86
"小杉　陽太",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"小林　寛",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"佐野　恵太",2017,"Farm","DB",273,243,0.255,11,0.453,0.337,16.8,10.62,4.03,0.274,0.347,186,273
"シリアコ",2017,"Farm","DB",179,165,0.291,6,0.461,0.341,15.6,6.7,3.35,0.318,0.348,132,179
"柴田　竜拓",2017,"Farm","DB",25,17,0.353,0,0.588,0.5,8,20,0,0.4,0.475,15,22
"下園　辰哉",2017,"Farm","DB",108,89,0.213,0,0.247,0.343,8.3,15.74,0,0.235,0.277,81,107
"白崎　浩之",2017,"Farm","DB",167,149,0.242,5,0.409,0.319,16.2,7.78,2.99,0.265,0.321,117,165
"白根　尚貴",2017,"Farm","DB",199,166,0.253,6,0.398,0.362,21.1,14.07,3.02,0.298,0.338,121,199
"進藤　拓也",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"須田　幸太",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"砂田　毅樹",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"関根　大気",2017,"Farm","DB",293,254,0.272,4,0.346,0.347,14,9.9,1.37,0.31,0.311,210,285
"平良　拳太郎",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"高崎　健太郎",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"髙城　俊人",2017,"Farm","DB",42,39,0.179,0,0.256,0.214,40.5,4.76,0,0.304,0.211,23,42
"田中　健二朗",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"田村　丈",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"西森　将司",2017,"Farm","DB",116,100,0.35,0,0.4,0.412,9.5,10.34,0,0.385,0.358,91,114
"野川　拓斗",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"パットン",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"濵口　遥大",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"林　昌範",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"飛雄馬",2017,"Farm","DB",231,204,0.25,7,0.387,0.332,19,9.09,3.03,0.288,0.32,153,229
"平田　真吾",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"福地　元春",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"藤岡　好明",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"細川　成也",2017,"Farm","DB",435,388,0.201,10,0.325,0.275,41.8,7.82,2.3,0.34,0.269,200,433
"松尾　大河",2017,"Farm","DB",353,298,0.185,2,0.252,0.276,26.9,10.48,0.57,0.262,0.246,202,337
"松本　啓二朗",2017,"Farm","DB",186,162,0.302,5,0.451,0.384,11.8,11.83,2.69,0.324,0.366,136,185
"三上　朋也",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"三嶋　一輝",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"水野　滉也",2017,"Farm","DB",0,0,0,0,0,0,0,0,0,0,0,0,0
"嶺井　博希",2017,"Farm","DB",47,45,0.267,1,0.4,0.283,17,2.13,2.13,0.306,0.297,36,46
"宮﨑　敏郎",2017,"Farm","DB",15,14,0.143,0,0.143,0.2,0,0,0,0.143,0.164,14,15
"百瀬　大騎",2017,"Farm","DB",124,104,0.154,0,0.202,0.258,26.6,11.29,0,0.222,0.221,72,120
"山崎　憲晴",2017,"Farm","DB",117,98,0.214,1,0.276,0.313,16.2,10.26,0.85,0.256,0.273,78,112
"山下　幸輝",2017,"Farm","DB",243,221,0.294,4,0.385,0.339,12.8,5.76,1.65,0.324,0.318,188,239
"山本　武白志",2017,"Farm","DB",60,56,0.054,0,0.054,0.102,30,5,0,0.079,0.079,38,59
"アマダー",2017,"Farm","E",3,2,0,0,0,0.333,0,33.33,0,0,0.231,2,3
"青山　浩二",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"足立　祐一",2017,"Farm","E",69,63,0.317,0,0.381,0.368,11.6,5.8,0,0.364,0.328,55,67
"阿部　俊人",2017,"Farm","E",125,117,0.231,1,0.325,0.266,11.2,3.2,0.8,0.252,0.262,103,124
"安樂　智大",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"池田　隆英",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"石橋　良太",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"石原　彪",2017,"Farm","E",26,21,0.095,1,0.238,0.24,34.6,15.38,3.85,0.091,0.228,11,25
"伊志嶺　忠",2017,"Farm","E",101,88,0.216,3,0.375,0.263,19.8,5.94,2.97,0.232,0.275,69,99
"伊東　亮大",2017,"Farm","E",142,128,0.281,3,0.453,0.338,19,7.75,2.11,0.337,0.347,98,139
"今江　年晶",2017,"Farm","E",6,6,0.667,0,0.667,0.667,0,0,0,0.667,0.577,6,6
"入野　貴大",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"内田　靖人",2017,"Farm","E",447,398,0.234,18,0.417,0.311,22.4,7.83,4.03,0.265,0.32,283,447
"オコエ　瑠偉",2017,"Farm","E",104,101,0.317,1,0.396,0.337,16.3,1.92,0.96,0.373,0.32,83,104
"大塚　尚仁",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"岡島　豪郎",2017,"Farm","E",8,6,0.333,0,0.333,0.5,12.5,25,0,0.4,0.389,5,8
"小野　郁",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"金刃　憲人",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"釜田　佳直",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"辛島　航",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"菊池　保則",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"北川　倫太郎",2017,"Farm","E",227,192,0.198,2,0.307,0.307,26,11.45,0.88,0.271,0.281,133,224
"木村　敏靖",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"クルーズ",2017,"Farm","E",52,47,0.213,1,0.319,0.269,11.5,7.69,1.92,0.22,0.261,41,52
"久保　裕也",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"コラレス",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"小山　雄輝",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"今野　龍太",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"塩見　貴洋",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"島井　寛仁",2017,"Farm","E",121,105,0.295,0,0.314,0.353,23.1,6.61,0,0.397,0.3,78,116
"下妻　貴寛",2017,"Farm","E",129,118,0.212,2,0.271,0.238,14.7,2.33,1.55,0.237,0.224,97,122
"菅原　秀",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"宋　家豪",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"高梨　雄平",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"田中　和基",2017,"Farm","E",188,156,0.295,6,0.462,0.396,19.7,14.89,3.19,0.345,0.375,116,187
"千葉　耕太",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"鶴田　圭祐",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"出口　匠",2017,"Farm","E",12,11,0.364,0,0.455,0.417,25,8.33,0,0.5,0.385,8,12
"戸村　健次",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"中川　大志",2017,"Farm","E",324,280,0.282,9,0.411,0.367,14.2,11.42,2.78,0.306,0.343,229,324
"西口　直人",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"西田　哲朗",2017,"Farm","E",313,261,0.28,7,0.418,0.39,16.6,13.42,2.24,0.325,0.361,203,310
"西宮　悠介",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"濱矢　廣大",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"フェルナンド",2017,"Farm","E",334,299,0.281,9,0.418,0.344,17.7,6.59,2.69,0.319,0.335,235,334
"福田　将儀",2017,"Farm","E",276,233,0.232,4,0.339,0.338,17,13.04,1.45,0.273,0.308,183,272
"藤田　一也",2017,"Farm","E",13,12,0.25,0,0.333,0.308,0,7.69,0,0.25,0.289,12,13
"藤平　尚真",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"古川　侑利",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"細川　亨",2017,"Farm","E",32,26,0.154,0,0.154,0.267,21.9,9.38,0,0.211,0.209,19,30
"堀内　謙伍",2017,"Farm","E",149,133,0.165,0,0.165,0.206,22.1,4.03,0,0.218,0.17,101,141
"枡田　慎太郎",2017,"Farm","E",310,251,0.291,9,0.486,0.416,13.9,17.42,2.9,0.317,0.394,202,308
"松井　稼頭央",2017,"Farm","E",64,62,0.161,1,0.226,0.188,26.6,3.12,1.56,0.205,0.183,44,64
"松井　裕樹",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"南　要輔",2017,"Farm","E",30,27,0.074,0,0.111,0.167,20,10,0,0.095,0.143,21,30
"美馬　学",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"宮川　将",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"向谷　拓巳",2017,"Farm","E",51,46,0.304,1,0.37,0.36,15.7,7.84,1.96,0.351,0.322,37,50
"武藤　好貴",2017,"Farm","E",0,0,0,0,0,0,0,0,0,0,0,0,0
"村林　一輝",2017,"Farm","E",431,386,0.246,3,0.311,0.276,15.3,3.71,0.7,0.29,0.26,317,402
