"Player_name","Year","Level","T","PA","AB","AVG","HR","SLG","OBP","Kpct","BBpct","BABIP","wOBA","BABIP_denom","wOBA_denom"
"鬼屋敷　正人",2015,"Farm","G",99,91,0.264,2,0.352,0.316,17.2,7.07,0.306,0.295,72,98
"金城　龍彦",2015,"Farm","G",89,73,0.219,1,0.301,0.345,5.6,14.61,0.224,0.301,67,87
"久保　裕也",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"公文　克彦",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"小林　誠司",2015,"Farm","G",88,79,0.241,0,0.316,0.286,13.6,4.55,0.284,0.27,67,84
"小山　雄輝",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"坂口　真規",2015,"Farm","G",194,172,0.227,5,0.372,0.297,25.3,9.28,0.283,0.296,120,192
"坂本　勇人",2015,"Farm","G",3,3,0.333,0,0.667,0.333,0,0,0.333,0.445,3,3
"實松　一成",2015,"Farm","G",43,33,0.182,0,0.182,0.317,20.9,13.95,0.24,0.234,25,40
"篠原　慎平",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"須永　英輝",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"セペダ",2015,"Farm","G",95,81,0.272,4,0.519,0.379,16.8,14.74,0.295,0.392,61,95
"平良　拳太郎",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"高木　京介",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"高木　勇人",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"高橋　洸",2015,"Farm","G",38,34,0.206,0,0.235,0.27,13.2,5.26,0.241,0.233,29,37
"田口　麗斗",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"立岡　宗一郎",2015,"Farm","G",214,196,0.265,0,0.291,0.327,16.4,7.01,0.323,0.28,161,214
"田中　太一",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"田中　貴也",2015,"Farm","G",5,4,0.25,0,0.5,0.4,0,20,0.25,0.405,4,5
"田原　啓吾",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"田原　誠次",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"長野　久義",2015,"Farm","G",14,13,0.231,0,0.385,0.286,21.4,7.14,0.3,0.296,10,14
"辻　東倫",2015,"Farm","G",404,361,0.269,2,0.33,0.329,12.6,7.43,0.307,0.295,309,395
"土田　瑞起",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"寺内　崇幸",2015,"Farm","G",47,40,0.225,1,0.35,0.279,14.9,6.38,0.25,0.279,32,43
"戸根　千明",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"堂上　剛裕",2015,"Farm","G",64,59,0.237,2,0.441,0.27,6.2,4.69,0.222,0.308,54,63
"中井　大介",2015,"Farm","G",249,224,0.263,2,0.326,0.327,14.9,8.43,0.305,0.292,187,248
"長江　翔太",2015,"Farm","G",10,10,0.3,0,0.5,0.3,50,0,0.6,0.353,5,10
"西村　健太朗",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"野間口　貴彦",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"橋本　到",2015,"Farm","G",213,178,0.292,4,0.404,0.395,16,14.55,0.34,0.357,141,210
"フランシスコ",2015,"Farm","G",83,73,0.301,5,0.548,0.386,34.9,10.84,0.436,0.402,39,83
"福田　聡志",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"藤村　大介",2015,"Farm","G",98,88,0.284,0,0.352,0.344,9.2,8.16,0.316,0.311,79,96
"マイコラス",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"マシソン",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"松本　哲也",2015,"Farm","G",151,137,0.175,0,0.204,0.215,11.3,4.64,0.2,0.19,120,144
"松本　竜也",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"宮國　椋丞",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"村田　修一",2015,"Farm","G",22,20,0.15,0,0.2,0.227,9.1,9.09,0.167,0.202,18,22
"メンドーサ",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"矢貫　俊之",2015,"Farm","G",0,0,0,0,0,0,0,0,0,0,0,0
"矢野　謙次",2015,"Farm","G",91,79,0.342,6,0.633,0.429,5.5,10.99,0.309,0.451,68,90
"横川　史学",2015,"Farm","G",145,125,0.304,1,0.44,0.4,11.7,13.79,0.346,0.371,107,143
"吉川　大幾",2015,"Farm","G",117,106,0.217,0,0.255,0.261,25.6,5.13,0.295,0.231,78,115
"芳川　庸",2015,"Farm","G",19,15,0.2,1,0.467,0.333,10.5,5.26,0.167,0.356,12,18
"和田　恋",2015,"Farm","G",416,378,0.214,8,0.323,0.279,25.5,6.01,0.273,0.269,267,416
"斐紹",2015,"Farm","H",152,141,0.255,1,0.312,0.298,19.7,5.92,0.315,0.271,111,151
"飯田　優也",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"五十嵐　亮太",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"伊藤　大智郎",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"伊藤　祐介",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"猪本　健太郎",2015,"Farm","H",349,318,0.292,16,0.519,0.352,25.8,8.31,0.362,0.377,213,349
"岩嵜　翔",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"ウルフ",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"上林　誠知",2015,"Farm","H",332,308,0.334,10,0.526,0.372,17.2,4.52,0.384,0.389,242,328
"江川　智晃",2015,"Farm","H",216,191,0.277,16,0.571,0.356,17.1,11.11,0.266,0.395,139,216
"大滝　勇佑",2015,"Farm","H",4,3,0.333,0,0.333,0.5,50,25,1,0.389,1,4
"大隣　憲司",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"大場　翔太",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"岡本　健",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"カニザレス",2015,"Farm","H",313,284,0.324,18,0.577,0.377,7,7.03,0.3,0.407,247,312
"笠原　大芽",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"笠谷　俊介",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"加治屋　蓮",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"金子　圭輔",2015,"Farm","H",317,255,0.196,0,0.239,0.308,19.6,11.99,0.256,0.259,195,299
"金子　将太",2015,"Farm","H",2,2,0,0,0,0,50,0,0,0,1,2
"釜元　豪",2015,"Farm","H",217,191,0.277,1,0.377,0.344,23,7.37,0.369,0.321,141,212
"嘉弥真　新也",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"川島　慶三",2015,"Farm","H",25,23,0.174,0,0.261,0.208,8,4,0.19,0.209,21,24
"勧野　甲輝",2015,"Farm","H",68,65,0.215,1,0.277,0.239,16.2,2.94,0.245,0.226,53,67
"城所　龍磨",2015,"Farm","H",20,17,0.353,2,0.882,0.421,25,10,0.4,0.542,10,19
"金　無英",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"栗原　陵矢",2015,"Farm","H",9,8,0.25,0,0.25,0.333,11.1,11.11,0.286,0.269,7,9
"河野　大樹",2015,"Farm","H",29,24,0.25,0,0.25,0.308,17.2,6.9,0.316,0.253,19,26
"幸山　一大",2015,"Farm","H",6,6,0.5,0,0.5,0.5,16.7,0,0.6,0.432,5,6
"坂田　将人",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"島袋　洋奨",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"白根　尚貴",2015,"Farm","H",194,179,0.274,3,0.369,0.309,16,4.64,0.313,0.297,147,191
"スタンリッジ",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"攝津　正",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"千賀　滉大",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"曽根　海成",2015,"Farm","H",98,80,0.2,0,0.225,0.256,25.5,6.12,0.291,0.219,55,86
"高田　知季",2015,"Farm","H",27,23,0.348,0,0.348,0.444,7.4,14.81,0.381,0.359,21,27
"高谷　裕亮",2015,"Farm","H",9,7,0,0,0,0.222,11.1,11.11,0,0.158,6,9
"拓也",2015,"Farm","H",140,117,0.222,0,0.239,0.326,15,11.43,0.271,0.266,96,135
"武田　翔太",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"巽　真悟",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"塚田　正義",2015,"Farm","H",347,302,0.281,7,0.424,0.373,18.2,11.82,0.336,0.353,232,345
"鶴岡　慎也",2015,"Farm","H",31,26,0.154,0,0.154,0.267,19.4,12.9,0.2,0.208,20,30
"寺原　隼人",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"中田　賢一",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"中村　恵吾",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"バリオス",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"バンデンハーク",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"長谷川　勇也",2015,"Farm","H",111,100,0.31,2,0.43,0.369,18.9,7.21,0.372,0.352,78,111
"張本　優大",2015,"Farm","H",56,50,0.24,0,0.28,0.309,17.9,7.14,0.3,0.269,40,55
"東浜　巨",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"日高　亮",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"福田　秀平",2015,"Farm","H",57,48,0.333,0,0.417,0.429,7,14.04,0.364,0.378,44,56
"古澤　勝吾",2015,"Farm","H",169,154,0.201,1,0.279,0.22,29,1.78,0.286,0.22,105,159
"帆足　和幸",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"星野　大地",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"細川　亨",2015,"Farm","H",29,25,0.28,0,0.36,0.345,27.6,10.34,0.389,0.313,18,29
"細山田　武史",2015,"Farm","H",37,32,0.406,1,0.594,0.457,10.8,5.41,0.444,0.456,27,35
"本多　雄一",2015,"Farm","H",45,37,0.243,0,0.27,0.378,4.4,17.78,0.257,0.306,35,45
"牧原　大成",2015,"Farm","H",223,209,0.321,0,0.373,0.346,10.3,3.59,0.36,0.316,186,217
"真砂　勇介",2015,"Farm","H",245,228,0.232,3,0.329,0.276,20.4,5.31,0.284,0.268,176,243
"松坂　大輔",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"松中　信彦",2015,"Farm","H",212,184,0.299,11,0.538,0.382,17.5,12.26,0.319,0.394,138,211
"宮崎　駿",2015,"Farm","H",22,19,0.053,0,0.053,0.182,36.4,9.09,0.091,0.135,11,22
"森福　允彦",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"柳瀬　明宏",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"山田　大樹",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"吉本　祥二",2015,"Farm","H",0,0,0,0,0,0,0,0,0,0,0,0
"李　杜軒",2015,"Farm","H",2,2,0,0,0,0,100,0,0,0,0,2
"石川　貢",2015,"Farm","L",301,261,0.257,2,0.337,0.328,9.6,8.31,0.279,0.297,233,292
"岩尾　利弘",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"上本　達之",2015,"Farm","L",143,130,0.285,4,0.438,0.343,11.2,6.99,0.297,0.342,111,143
"梅田　尚通",2015,"Farm","L",211,194,0.211,2,0.278,0.275,24.2,7.11,0.277,0.251,141,211
"大石　達也",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"大崎　雄太朗",2015,"Farm","L",93,75,0.24,0,0.28,0.38,14,16.13,0.29,0.313,62,92
"岡田　雅利",2015,"Farm","L",45,39,0.308,0,0.41,0.4,6.7,4.44,0.333,0.368,36,45
"岡本　篤志",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"岡本　洋介",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"鬼崎　裕司",2015,"Farm","L",97,82,0.22,0,0.28,0.286,18.6,8.25,0.277,0.258,65,91
"郭　俊麟",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"金子　一輝",2015,"Farm","L",33,30,0.233,0,0.233,0.258,33.3,0,0.368,0.219,19,31
"金子　侑司",2015,"Farm","L",70,62,0.274,0,0.387,0.324,7.1,7.14,0.293,0.313,58,68
"菊池　雄星",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"岸　孝之",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"木村　文紀",2015,"Farm","L",202,180,0.267,9,0.5,0.328,21.8,8.42,0.3,0.356,130,201
"熊代　聖人",2015,"Farm","L",171,146,0.219,1,0.26,0.307,9.4,8.77,0.238,0.263,130,166
"小石　博孝",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"駒月　仁人",2015,"Farm","L",295,267,0.228,11,0.401,0.299,24.4,5.42,0.272,0.31,184,294
"斉藤　彰吾",2015,"Farm","L",21,15,0.267,0,0.333,0.45,23.8,23.81,0.4,0.369,10,20
"坂田　遼",2015,"Farm","L",191,166,0.283,4,0.422,0.366,14.7,10.99,0.316,0.349,136,191
"佐藤　勇",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"佐野　泰雄",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"セラテリ",2015,"Farm","L",192,158,0.234,4,0.361,0.356,20.8,15.1,0.284,0.323,116,190
"高橋　光成",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"田代　将太郎",2015,"Farm","L",138,122,0.311,2,0.426,0.373,18.8,7.97,0.383,0.352,94,134
"田中　靖洋",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"玉村　祐典",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"十亀　剣",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"戸川　大輔",2015,"Farm","L",75,70,0.129,2,0.229,0.187,40,5.33,0.184,0.189,38,75
"外崎　修汰",2015,"Farm","L",284,244,0.258,3,0.344,0.349,17.6,10.92,0.314,0.314,191,278
"豊田　拓矢",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"永江　恭平",2015,"Farm","L",194,170,0.265,3,0.365,0.326,24.2,7.73,0.347,0.306,121,187
"中郷　大樹",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"中崎　雄太",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"中田　祥多",2015,"Farm","L",100,87,0.264,3,0.425,0.319,35,4,0.408,0.327,49,94
"西口　文也",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"バスケス",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"林崎　遼",2015,"Farm","L",254,203,0.271,1,0.32,0.4,15.4,16.14,0.327,0.333,165,250
"平野　将光",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"福倉　健太郎",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"藤澤　亨明",2015,"Farm","L",82,71,0.127,0,0.155,0.184,32.9,4.88,0.205,0.161,44,76
"藤原　良平",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"星　孝典",2015,"Farm","L",49,44,0.25,1,0.341,0.313,14.3,6.12,0.278,0.291,36,48
"前川　恭兵",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"誠",2015,"Farm","L",1,1,0,0,0,0,100,0,0,0,0,1
"松下　建太",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"ミゲル・メヒア",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"水口　大地",2015,"Farm","L",197,166,0.325,0,0.355,0.395,3.6,8.63,0.34,0.336,159,185
"宮田　和希",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"森　友哉",2015,"Farm","L",40,32,0.344,0,0.438,0.475,20,20,0.458,0.411,24,40
"森本　稀哲",2015,"Farm","L",161,121,0.256,2,0.405,0.428,17.4,19.88,0.315,0.381,92,159
"山川　穂高",2015,"Farm","L",305,247,0.283,11,0.478,0.41,12.1,15.74,0.292,0.39,202,304
"山口　嵩之",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"山田　遥楓",2015,"Farm","L",80,76,0.184,1,0.263,0.195,32.5,1.25,0.265,0.2,49,77
"米野　智人",2015,"Farm","L",114,101,0.307,3,0.465,0.368,15.8,8.77,0.341,0.363,82,114
"ルブラン",2015,"Farm","L",0,0,0,0,0,0,0,0,0,0,0,0
"青松　慶侑",2015,"Farm","M",310,255,0.298,15,0.522,0.413,17.4,14.52,0.323,0.405,189,310
"阿部　和成",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"イ・デウン",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"石川　歩",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"伊志嶺　翔大",2015,"Farm","M",240,204,0.304,2,0.417,0.382,10.4,10,0.335,0.353,179,232
"伊藤　義弘",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"井上　晴哉",2015,"Farm","M",199,167,0.323,7,0.503,0.422,16.1,14.57,0.362,0.403,130,199
"岩下　大輝",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"上野　大樹",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"植松　優友",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"内　竜也",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"江村　直也",2015,"Farm","M",175,150,0.32,2,0.407,0.389,14.3,9.14,0.374,0.353,123,167
"大谷　智久",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"大松　尚逸",2015,"Farm","M",210,181,0.265,6,0.409,0.362,7.6,12.38,0.262,0.341,160,209
"大嶺　翔太",2015,"Farm","M",171,160,0.175,4,0.288,0.213,22.2,4.09,0.202,0.221,119,169
"大嶺　祐太",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"荻野　貴司",2015,"Farm","M",80,70,0.357,3,0.614,0.423,8.8,8.75,0.367,0.448,60,78
"カルロス・ロサ",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"香月　一也",2015,"Farm","M",328,299,0.227,3,0.284,0.278,15.9,6.71,0.263,0.251,247,324
"香月　良仁",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"加藤　翔平",2015,"Farm","M",473,423,0.288,9,0.426,0.348,12.5,8.25,0.316,0.34,358,466
"金澤　岳",2015,"Farm","M",194,176,0.199,6,0.341,0.269,19.6,8.76,0.22,0.272,132,193
"金森　敬之",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"唐川　侑己",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"川満　寛弥",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"川本　良平",2015,"Farm","M",148,133,0.263,3,0.368,0.322,13.5,6.76,0.288,0.305,111,146
"木村　優太",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"黒沢　翔太",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"小林　敦",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"高濱　卓也",2015,"Farm","M",335,289,0.277,4,0.381,0.352,14,9.55,0.315,0.326,241,327
"田中　英祐",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"チェン・グァンユウ",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"寺嶋　寛大",2015,"Farm","M",87,74,0.23,2,0.324,0.301,13.8,9.2,0.246,0.278,61,83
"中後　悠平",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"中村　奨吾",2015,"Farm","M",21,20,0.35,1,0.55,0.381,19,0,0.4,0.403,15,21
"根元　俊一",2015,"Farm","M",110,98,0.245,3,0.398,0.327,20,10,0.288,0.323,73,110
"ハフマン",2015,"Farm","M",194,168,0.286,6,0.476,0.376,18,10.31,0.328,0.375,128,194
"服部　泰卓",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"早坂　圭介",2015,"Farm","M",96,85,0.271,0,0.353,0.347,20.8,9.38,0.354,0.316,65,95
"肘井　竜蔵",2015,"Farm","M",138,127,0.189,0,0.213,0.243,22.5,4.35,0.25,0.21,96,136
"福浦　和也",2015,"Farm","M",2,2,0.5,0,1,0.5,0,0,0.5,0.667,2,2
"藤岡　貴裕",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"二木　康太",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"古谷　拓哉",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"ベク・チャスン",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"細谷　圭",2015,"Farm","M",310,275,0.291,12,0.495,0.35,11.6,8.06,0.292,0.363,233,309
"益田　直也",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"松永　昂大",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"三木　亮",2015,"Farm","M",192,159,0.308,0,0.403,0.406,8.3,11.98,0.34,0.364,144,187
"南　昌輝",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"宮崎　敦次",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"矢地　健人",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"吉田　裕太",2015,"Farm","M",39,36,0.25,0,0.389,0.282,20.5,2.56,0.31,0.296,29,39
"吉原　正平",2015,"Farm","M",0,0,0,0,0,0,0,0,0,0,0,0
"脇本　直人",2015,"Farm","M",218,187,0.187,3,0.267,0.259,28,7.8,0.26,0.239,123,205
"赤川　克紀",2015,"Farm","S",6,6,0.333,0,0.333,0.333,16.7,0,0.4,0.288,5,6
"阿部　健太",2015,"Farm","S",17,17,0.118,0,0.118,0.118,29.4,0,0.167,0.102,12,17
"新垣　渚",2015,"Farm","S",0,0,0,0,0,0,0,0,0,0,0,0
"荒木　貴裕",2015,"Farm","S",12,11,0.364,0,0.455,0.364,41.7,0,0.667,0.357,6,11
"飯原　誉士",2015,"Farm","S",67,60,0.283,3,0.517,0.358,6,10.45,0.264,0.381,53,67
"石川　雅規",2015,"Farm","S",2,2,0,0,0,0,50,0,0,0,1,2
"石山　泰稚",2015,"Farm","S",9,7,0.143,0,0.143,0.25,44.4,11.11,0.333,0.195,3,8
"井野　卓",2015,"Farm","S",59,53,0.283,0,0.283,0.356,16.9,10.17,0.349,0.29,43,59
"今浪　隆博",2015,"Farm","S",71,65,0.246,1,0.354,0.296,2.8,7.04,0.238,0.286,63,71
"岩橋　慶侍",2015,"Farm","S",4,4,0,0,0,0,75,0,0,0,1,4
"上田　剛史",2015,"Farm","S",45,42,0.31,0,0.333,0.356,15.6,6.67,0.371,0.298,35,44
"江村　将也",2015,"Farm","S",0,0,0,0,0,0,0,0,0,0,0,0
"大場　達也",2015,"Farm","S",0,0,0,0,0,0,0,0,0,0,0,0
"大引　啓次",2015,"Farm","S",21,17,0.471,1,0.706,0.571,9.5,9.52,0.5,0.544,14,21
"奥村　展征",2015,"Farm","S",107,90,0.211,0,0.233,0.311,20.6,11.21,0.279,0.256,68,103
"風張　蓮",2015,"Farm","S",4,3,0,0,0,0,25,0,0,0,2,3
"金伏　ウーゴ",2015,"Farm","S",2,2,0,0,0,0,100,0,0,0,0,2
"川上　竜平",2015,"Farm","S",285,265,0.204,3,0.268,0.252,19.6,5.26,0.248,0.234,206,282
"川崎　成晃",2015,"Farm","S",222,198,0.247,1,0.308,0.309,6.8,4.95,0.262,0.279,183,217
"木谷　良平",2015,"Farm","S",2,2,0,0,0,0,100,0,0,0,0,2
"久古　健太郎",2015,"Farm","S",1,1,0,0,0,0,100,0,0,0,0,1
"児山　祐斗",2015,"Farm","S",8,8,0.25,0,0.25,0.25,37.5,0,0.4,0.216,5,8
"七條　祐樹",2015,"Farm","S",0,0,0,0,0,0,0,0,0,0,0,0
"杉浦　稔大",2015,"Farm","S",7,6,0.167,0,0.167,0.286,28.6,14.29,0.25,0.222,4,7
"田川　賢吾",2015,"Farm","S",0,0,0,0,0,0,0,0,0,0,0,0
"武内　晋一",2015,"Farm","S",201,183,0.306,7,0.497,0.368,12.4,8.46,0.325,0.378,151,201
"竹下　真吾",2015,"Farm","S",0,0,0,0,0,0,0,0,0,0,0,0
"館山　昌平",2015,"Farm","S",3,3,0,0,0,0,33.3,0,0,0,2,3
"田中　浩康",2015,"Farm","S",16,16,0.375,0,0.375,0.375,0,0,0.375,0.324,16,16
"田中　雅彦",2015,"Farm","S",156,133,0.248,0,0.338,0.336,14.1,11.54,0.295,0.306,112,152
"デニング",2015,"Farm","S",48,40,0.35,1,0.475,0.458,14.6,16.67,0.406,0.412,32,48
"寺田　哲也",2015,"Farm","S",5,5,0,0,0,0,60,0,0,0,2,5
"徳山　武陽",2015,"Farm","S",0,0,0,0,0,0,0,0,0,0,0,0
"土肥　寛昌",2015,"Farm","S",2,2,0,0,0,0,0,0,0,0,2,2
"中澤　雅人",2015,"Farm","S",0,0,0,0,0,0,0,0,0,0,0,0
"中島　彰吾",2015,"Farm","S",4,4,0,0,0,0,0,0,0,0,4,4
"中元　勇作",2015,"Farm","S",2,1,0,0,0,0.5,50,50,0,0.346,0,2
"成瀬　善久",2015,"Farm","S",4,4,0,0,0,0,50,0,0,0,2,4
"西浦　直亨",2015,"Farm","S",232,198,0.258,1,0.343,0.345,13.8,10.34,0.298,0.311,168,229
"西田　明央",2015,"Farm","S",155,132,0.258,4,0.409,0.351,12.9,10.97,0.273,0.337,110,154
"バレンティン",2015,"Farm","S",10,8,0.125,1,0.5,0.3,30,20,0,0.345,4,10
"原　泉",2015,"Farm","S",375,333,0.177,6,0.276,0.261,23.2,6.67,0.22,0.247,241,372
"比屋根　渉",2015,"Farm","S",139,119,0.261,1,0.328,0.333,9.4,6.47,0.286,0.299,105,132
"平井　諒",2015,"Farm","S",0,0,0,0,0,0,0,0,0,0,0,0
"藤井　亮太",2015,"Farm","S",336,291,0.244,2,0.278,0.312,15.2,7.74,0.289,0.266,239,320
"古野　正人",2015,"Farm","S",3,3,0.333,0,0.333,0.333,33.3,0,0.5,0.288,2,3
"星野　雄大",2015,"Farm","S",228,188,0.266,1,0.346,0.349,15.4,9.65,0.322,0.313,152,211
"松井　淳",2015,"Farm","S",386,334,0.278,3,0.338,0.371,13.5,10.88,0.321,0.319,280,382
"松岡　健一",2015,"Farm","S",0,0,0,0,0,0,0,0,0,0,0,0
"松元　ユウイチ",2015,"Farm","S",68,63,0.222,0,0.254,0.279,8.8,7.35,0.246,0.243,57,68
"ミレッジ",2015,"Farm","S",153,129,0.225,3,0.341,0.34,11.8,12.42,0.239,0.311,109,153
"三輪　正義",2015,"Farm","S",14,12,0.25,0,0.25,0.357,21.4,14.29,0.333,0.284,9,14
"村中　恭兵",2015,"Farm","S",3,3,0.333,0,0.333,0.333,33.3,0,0.5,0.288,2,3
